Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient,Specific Location
2002,11,Washington,Norovirus Genogroup I,,Suspected,Private,31,,,,,home/residence
2003,2,Washington,Norovirus Genogroup I,,Suspected,Restaurant,96,8.0,,chips and salsa,,other or unknown type
2002,7,Washington,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Camp,55,,0.0,caesar salad,,
2002,8,Washington,Norovirus Genogroup I,,Suspected,Restaurant,7,,,"sandwich, club; potato salad",,other or unknown type
2002,8,Washington,Norovirus Genogroup I,,Suspected,Restaurant,3,0.0,0.0,,,other or unknown type
2003,6,Florida,Ciguatoxin,,Confirmed,Private,2,0.0,0.0,"fish, amberjack",,home/residence
2002,12,Texas,Norovirus Genogroup I,,Confirmed,Restaurant,21,1.0,0.0,"oysters, raw",,other or unknown type
2003,6,Maryland,Clostridium perfringens,,Suspected,School/college/university,11,0.0,0.0,"soup, chicken noodle",,
2003,5,Illinois,,,,Restaurant,16,0.0,0.0,,,other or unknown type
2003,6,Maryland,,,,Restaurant,2,1.0,0.0,shrimp dishes unspecified; oriental salad,,other or unknown type
2003,6,Illinois,,,,Restaurant,3,0.0,0.0,,,other or unknown type; Other
2003,6,Illinois,Norovirus Genogroup I,,Suspected,Other,6,0.0,0.0,,,
2003,5,California,Norovirus Genogroup I,,Suspected,Restaurant,15,,,,,other or unknown type
2003,3,California,Norovirus Genogroup I,,Confirmed,Restaurant,15,,,macaroni salad,,other or unknown type
2003,4,California,Norovirus Genogroup I,,Suspected,Restaurant,13,,,,,other or unknown type
2003,6,Hawaii,Ciguatoxin,,Confirmed,Private,3,0.0,0.0,"fish, roi",,home/residence
2003,6,Hawaii,Ciguatoxin,,Confirmed,Private,2,1.0,0.0,"fish, roi",,home/residence
2003,6,Georgia,Scombroid toxin,,Suspected,Restaurant,3,,,"tuna, unspecified",,other or unknown type
2003,5,California,Norovirus Genogroup I,,Suspected,Restaurant,6,1.0,0.0,"sandwich, unspecified; salad, unspecified",,other or unknown type
2003,6,Hawaii,Scombroid toxin,,Confirmed,Restaurant,2,0.0,0.0,"fish, mahi mahi",,other or unknown type
2003,6,California,Other - Chemical/Toxin,,Suspected,Restaurant,3,,,,,other or unknown type
2003,1,California,Salmonella enterica,Saintpaul,Confirmed,Restaurant,14,1.0,,,,other or unknown type
2003,7,Georgia,Salmonella enterica,Uganda,Confirmed,Grocery,11,1.0,0.0,"carnitas, unspecified",pork,store
2002,4,California,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,9,3.0,,"ethnic style, unspecified",,
2002,6,California,Salmonella enterica,Typhimurium,Confirmed,Other,18,,,,,
2002,8,California,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private,9,3.0,,"ground beef, unspecified",,home/residence
2003,6,Florida,Staphylococcus aureus,,Suspected,Restaurant,2,,,"peppers, green",,other or unknown type
2003,6,Illinois,Salmonella enterica,Javiana,Confirmed,Restaurant,227,9.0,0.0,"fajita, chicken; taco, chicken",,other or unknown type
2003,6,Illinois,Norovirus Genogroup II,unknown,Confirmed,Restaurant,9,,,,,other or unknown type
2003,5,Wisconsin,Salmonella enterica,Enteritidis,Confirmed,Prison/jail,3,,,"eggs, unspecified",,
2003,6,New York,Campylobacter jejuni,,Confirmed,Restaurant,27,1.0,,,,other or unknown type; Caterer (food prepared off-site from where served)
2003,6,Florida,,,,Restaurant,2,,,"fish, grouper, unspecified; coleslaw",,other or unknown type
2003,6,Florida,,,,Restaurant,2,,,"pizza, cheese",,other or unknown type
2003,6,Florida,Bacillus cereus,,Suspected,Restaurant,3,,,house salad; ranch dressing,,other or unknown type
2003,5,California,Clostridium perfringens,,Suspected,Restaurant,2,0.0,0.0,buffet,,other or unknown type
2003,5,California,Clostridium perfringens,,Suspected,Restaurant,8,0.0,0.0,,,other or unknown type
2003,5,California,Clostridium perfringens,,Suspected,Private,13,0.0,0.0,"pork, chops",pork,home/residence
2003,5,California,Other - Chemical/Toxin,,Suspected,Unknown,4,0.0,0.0,,,
2003,5,California,,,,Restaurant,8,1.0,1.0,"pork, bbq",pork,other or unknown type
2003,5,California,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,Private,18,9.0,0.0,"tostada, unspecified",,home/residence
2003,5,South Dakota,Clostridium perfringens,,Suspected,Camp,22,,,"gravy, unspecified; roast beef, unspecified; pork, roasted",sauces/ dressings; beef; pork,
2003,7,Connecticut,Norovirus Genogroup I,,Confirmed,Private,26,0.0,0.0,"ice cream, unspecified",,home/residence
2003,6,Tennessee,Salmonella enterica,Enteritidis,Confirmed,Restaurant,5,2.0,0.0,"cheese dish, other; omelette; ham, other",,other or unknown type
2003,4,Florida,Paralytic shellfish poison,,Confirmed,Private,2,2.0,0.0,"fish, puffer unspecified",,home/residence
2003,6,Alabama,,,,Restaurant,2,,,unspecified fish,,other or unknown type
2003,5,Alabama,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2003,6,Alabama,Other - Chemical/Toxin,,Suspected,Restaurant,2,0.0,0.0,"peas, black-eyed",,other or unknown type
2003,6,Wisconsin,Campylobacter jejuni,,Confirmed,Restaurant,3,0.0,0.0,"nachos, unspecified",,other or unknown type
2003,7,Maryland,Vibrio parahaemolyticus; Vibrio other,,Confirmed; Confirmed,Restaurant,9,0.0,0.0,"crab, steamed; shrimp, fried; shrimp, steamed",,other or unknown type
2003,6,Maryland,Salmonella enterica,Lika,Confirmed,Private,3,1.0,0.0,unspecified grains,,home/residence
2003,7,Tennessee,Staphylococcus aureus,,Confirmed,Restaurant,3,3.0,0.0,"bbq, unspecified",pork,other or unknown type
2003,6,Florida,,,,Restaurant,2,0.0,0.0,"fish, grouper, unspecified",,other or unknown type
2003,7,Florida,,,,Restaurant,2,0.0,0.0,"soup, minestrone",,other or unknown type
2003,6,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant,6,0.0,0.0,"steak, other",,other or unknown type
2003,6,California,Norovirus Genogroup I,,Suspected,Restaurant,12,0.0,0.0,,,other or unknown type
2003,5,California,Salmonella enterica,unknown,Confirmed,Private,23,,0.0,bottled water,,home/residence; Caterer (food prepared off-site from where served); Other
2003,5,Minnesota,Salmonella enterica,Enteritidis,Confirmed,Restaurant,4,1.0,0.0,"shell egg, other",egg,other or unknown type
2003,5,Washington,Norovirus Genogroup I,,Suspected,Restaurant,10,,0.0,buffet,,other or unknown type
2002,11,Utah,Norovirus Genogroup I,,Confirmed,Restaurant,258,,,potato salad,,other or unknown type
2003,7,Illinois,,,,Restaurant,10,0.0,0.0,green salad,,other or unknown type
2003,1,Illinois,,,,Restaurant,5,,,,,other or unknown type
2003,6,Hawaii,Scombroid toxin,,Confirmed,Restaurant,5,0.0,0.0,"fish, mahi mahi",,other or unknown type
2003,2,Illinois,Histamine,,Suspected,Restaurant,2,0.0,0.0,"tuna, unspecified",,other or unknown type
2003,6,New Hampshire,Norovirus Genogroup I; Clostridium perfringens,,Confirmed; Confirmed,Other,100,0.0,0.0,"omelette; lettuce, unspecified",,
2003,7,Maryland,,,,Restaurant,15,0.0,0.0,,,other or unknown type
2003,6,Oregon,,,,Unknown,2,,,,,
2003,5,California,Clostridium perfringens,,Suspected,Private,72,,,multiple foods,,home/residence; Caterer (food prepared off-site from where served); Religious facility
2001,4,Multistate,Salmonella enterica,Poona,Confirmed,Grocery,50,9.0,2.0,cantaloupe,,store; Other
2001,2,Multistate,Salmonella enterica,Kottbus,Confirmed,Other,32,3.0,,alfalfa sprouts,,
2001,9,Multistate,Salmonella enterica,Senftenberg,Confirmed,Grocery,40,3.0,,"grapes, green",,store; Other
2001,4,Multistate,Salmonella enterica,Newport,Confirmed,Restaurant,27,12.0,0.0,"multiple cheeses, unpasteurized",milk,other or unknown type
2003,5,Massachusetts,,,,School/college/university,40,,,"sandwich, wrap",,
2003,6,Hawaii,Staphylococcus aureus,,Confirmed,Camp,23,0.0,0.0,"ground beef, other",,
2003,7,Georgia,Salmonella enterica,Enteritidis,Confirmed,Hospital,38,,,"eggs, scrambled",egg,
2003,7,Maryland,,,,Restaurant,13,0.0,0.0,"rice, unspecified; beans, unspecified",,other or unknown type
2003,6,Utah,,,,Restaurant,11,,,multiple salads,,other or unknown type
2003,6,California,Norovirus Genogroup I,,Suspected,Restaurant,10,0.0,0.0,vegetable-based salads unspecified,,other or unknown type
2003,5,California,Norovirus Genogroup I,,Suspected,Restaurant,17,0.0,0.0,,,other or unknown type; Private home/residence
2003,4,California,Norovirus Genogroup I,,Suspected,Restaurant,2,0.0,0.0,,,other or unknown type
2003,6,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant,15,0.0,0.0,pancit,,other or unknown type
2003,6,California,Salmonella enterica,Heidelberg,Confirmed,Restaurant,9,3.0,0.0,"eggs, unspecified; refried beans, unspecified",,other or unknown type
2003,1,California,Norovirus Genogroup I,,Confirmed,Restaurant,31,0.0,0.0,,,other or unknown type
2003,6,Utah,Staphylococcus aureus,,Suspected,Restaurant,11,,,"pie, cream",,other or unknown type
2003,7,Minnesota,Clostridium perfringens,,Suspected,Restaurant,8,0.0,0.0,"ground beef, unspecified",,other or unknown type
2003,7,Illinois,Norovirus Genogroup I,,Suspected,Restaurant,7,0.0,0.0,,,other or unknown type
2003,7,Illinois,Norovirus Genogroup I,,Suspected,Restaurant,5,0.0,0.0,,,other or unknown type
2003,7,Illinois,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2001,11,Tennessee,Yersinia enterocolitica,,Confirmed,Private,12,4.0,0.0,"pork, chitterlings",,home/residence
2003,6,Hawaii,Ciguatoxin,,Confirmed,Private,3,0.0,0.0,"fish, roi",,home/residence
2003,7,New York,Norovirus Genogroup I,,Confirmed,Camp,119,,,,,
2003,5,New York,Salmonella enterica,Heidelberg,Confirmed,Restaurant,15,7.0,,,,other or unknown type
2003,4,California,,,,Restaurant,2,,,"ground beef, hamburger",,other or unknown type
2003,6,Florida,Vibrio parahaemolyticus,,Confirmed,Restaurant,3,0.0,0.0,"crab, steamed",,other or unknown type
2003,1,New York,,,,Other,11,,,"chocolate milk, pasteurized",,
2003,6,Florida,Bacillus cereus,,Suspected,Restaurant,3,0.0,0.0,buffet,,other or unknown type
2003,7,Florida,,,,Restaurant,2,0.0,0.0,"mussels, baked",,other or unknown type
2003,7,Florida,Scombroid toxin,,Suspected,Restaurant,2,,0.0,"fish, mahi mahi",,other or unknown type
2003,7,Minnesota,,,,Caterer,44,0.0,0.0,coleslaw,,(food prepared off-site from where served)
2003,8,Minnesota,Clostridium perfringens,,Confirmed,Restaurant,7,0.0,0.0,"pork, unspecified",pork,other or unknown type
2003,7,Florida,,,,Restaurant,3,,,"soup, mushroom",,other or unknown type
2003,6,California,Other - Bacterium,,Suspected,Restaurant,8,0.0,0.0,,,other or unknown type
2003,7,Florida,,,,Restaurant,3,,,"pizza, cheese",,other or unknown type
2003,7,Florida,Staphylococcus aureus,,Suspected,Restaurant,3,,,"chicken, strips",,other or unknown type
2003,7,Georgia,,,,Caterer,4,0.0,0.0,,,(food prepared off-site from where served)
2003,8,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant,39,0.0,0.0,"sandwich, unspecified; salmon, unspecified; lettuce-based salads unspecified",,other or unknown type
2003,8,Maryland,,,,Grocery,2,0.0,0.0,"deli meat, sliced turkey",turkey,store
2003,5,California,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,Other,8,0.0,0.0,"beans, baked",,
2003,3,Alabama,,,,Restaurant,4,0.0,0.0,"pizza, unspecified",,other or unknown type
2003,6,Alabama,,,,Restaurant,2,0.0,0.0,"soda, unspecified",,other or unknown type
2003,7,Alabama,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2003,8,Illinois,Salmonella enterica,Heidelberg,Confirmed,Restaurant,4,2.0,0.0,"pie, cream",,other or unknown type
2003,6,Oregon,Norovirus Genogroup I,,Confirmed,Restaurant,12,0.0,0.0,,,other or unknown type
2003,8,New York,Vibrio cholerae,Other,Confirmed,Restaurant,2,,,"oysters, raw","oysters, raw",other or unknown type
2003,3,Florida,Salmonella enterica,Group B,Confirmed,Restaurant,2,2.0,,,,other or unknown type
2003,7,Florida,,,,Restaurant,2,,,"steak, unspecified",,other or unknown type
2003,5,Florida,,,,Restaurant,5,,,"milkshake; sandwich, chicken",,other or unknown type
2003,8,Tennessee,"Escherichia coli, Enterotoxigenic",O169:H41,Confirmed,Restaurant,41,2.0,0.0,"fish, catfish; cabbage, unspecified; coleslaw",,other or unknown type; Caterer (food prepared off-site from where served)
2002,12,Colorado,,,,Restaurant,11,0.0,0.0,green salad,,other or unknown type
2003,1,Colorado,Clostridium perfringens,,Suspected,Caterer,27,1.0,0.0,"ground beef, other",,(food prepared off-site from where served)
2003,7,Colorado,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private,2,2.0,0.0,"ground beef, hamburger",,home/residence
2003,8,Illinois,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Other,17,1.0,0.0,,,
2003,8,Florida,Norovirus Genogroup I,,Suspected,Unknown,2,0.0,0.0,ice,,
2003,8,Florida,Scombroid toxin,,Confirmed,Restaurant,2,0.0,0.0,"tuna, unspecified",,other or unknown type
2003,7,Colorado,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant,13,1.0,0.0,alfalfa sprouts,,"other or unknown type; Private home/residence; Caterer (food prepared off-site from where served); Fair, festival, other temp or mobile services; Other"
2003,8,Maryland,Salmonella enterica,Enteritidis,Confirmed,Religious,104,12.0,0.0,crab cakes,egg,facility
2003,7,California,Norovirus Genogroup I,,Suspected,Restaurant,32,,,,,other or unknown type
2003,4,Wyoming,Salmonella enterica,Heidelberg,Confirmed,Restaurant,65,14.0,0.0,"swiss cheese, pasteurized; mushrooms, canned",,other or unknown type
2003,5,Colorado,,,,Restaurant,15,0.0,0.0,,,other or unknown type
2003,6,Colorado,,,,Restaurant,3,0.0,0.0,,,other or unknown type
2002,7,Pennsylvania,Salmonella enterica,Enteritidis,Confirmed,Restaurant,8,1.0,0.0,crab cakes,egg; stuffing,"other or unknown type; Caterer (food prepared off-site from where served); Fair, festival, other temp or mobile services"
2001,12,Michigan,Salmonella enterica,Enteritidis,Confirmed,Other,8,1.0,0.0,,,
2003,1,Michigan,,,,Restaurant,2,,,"veggie-based pasta; cake, chocolate",,other or unknown type
2003,1,Michigan,,,,Restaurant,2,,,,,other or unknown type
2003,2,Michigan,,,,Restaurant,3,,,,,other or unknown type
2003,1,Michigan,Norovirus Genogroup I,,Suspected,Restaurant,19,0.0,0.0,,,other or unknown type
2003,2,Michigan,,,,Restaurant,4,,,,,other or unknown type
2003,2,Michigan,,,,Restaurant,2,,,,,other or unknown type
2003,2,Michigan,,,,Restaurant,2,,,"goat cheese/chevre, unspecified; peppers, red",,other or unknown type
2003,2,Michigan,,,,Private,16,,,egg salad/egg salad sandwich,egg,home/residence; Religious facility
2003,2,Michigan,,,,Restaurant,2,,,,,other or unknown type
2003,4,Michigan,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2003,6,California,Campylobacter jejuni,,Confirmed,Other,4,0.0,0.0,ceviche,,
2003,8,Florida,Salmonella enterica,,Suspected,Restaurant,3,0.0,0.0,"lobster, fried",,other or unknown type
2003,7,California,Scombroid toxin,,Confirmed,Other,4,0.0,0.0,"tuna, bbq",,
2003,4,Michigan,,,,Restaurant,6,0.0,0.0,,,other or unknown type
2003,4,Michigan,Norovirus Genogroup I,,Suspected,Restaurant,23,1.0,0.0,ranch dressing,,other or unknown type
2003,3,Michigan,Norovirus Genogroup I,,Suspected,Restaurant,9,0.0,0.0,,,other or unknown type
2003,3,Michigan,Norovirus Genogroup I,,Suspected,Restaurant,35,0.0,0.0,"bread, unspecified; unspecified fish; salad, unspecified",,other or unknown type
2003,5,California,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2003,3,Michigan,,,,Restaurant,6,0.0,0.0,"eggs, unspecified; pork, bacon; sausage, unspecified",,other or unknown type
2003,6,California,Clostridium perfringens,,Suspected,Restaurant,4,0.0,0.0,,,other or unknown type
2003,5,California,Norovirus Genogroup I,,Suspected,Restaurant,17,0.0,0.0,,,other or unknown type
2003,3,Michigan,Norovirus Genogroup I,,Suspected,Restaurant,44,0.0,0.0,veggie-based pasta,,other or unknown type
2003,6,California,Other - Chemical/Toxin,,Suspected,Restaurant,5,0.0,0.0,,,other or unknown type
2003,8,California,Scombroid toxin,,Suspected,Unknown,2,,,"sandwich, tuna fish",fin fish,
2003,3,Michigan,,,,Restaurant,2,,,,,other or unknown type
2003,3,Michigan,Norovirus Genogroup I,,Suspected,Restaurant,29,0.0,0.0,egg salad/egg salad sandwich,,other or unknown type
2003,8,Florida,,,,Restaurant,2,,,"fish, grouper, unspecified",,other or unknown type
2002,12,Virginia,Norovirus Genogroup I,,Suspected,Caterer,5,,,"enchilada, unspecified",,(food prepared off-site from where served)
2002,2,Michigan,Salmonella enterica,Enteritidis,Confirmed,Restaurant,196,24.0,0.0,"cake, cassata; cannelloni",egg; egg,other or unknown type
2003,8,Illinois,Bacillus cereus; Staphylococcus aureus,,Suspected; Suspected,Private,20,1.0,0.0,"beans, baked; potato salad",,home/residence; Religious facility
2003,8,Illinois,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant,30,3.0,0.0,,,other or unknown type
2002,2,Virginia,Norovirus Genogroup I,,Confirmed,Restaurant,23,,,,,other or unknown type
2002,3,Virginia,Salmonella enterica,Newport,Confirmed,Private,10,2.0,0.0,"turkey, roasted",,home/residence
2003,6,Oregon,Norovirus Genogroup I,,Confirmed,Long-term,64,1.0,0.0,,,care/nursing home/assisted living facility
2003,7,Oregon,Salmonella enterica,Typhimurium,Confirmed,Restaurant,11,2.0,0.0,"guacamole, unspecified",,other or unknown type
2003,8,Florida,,,,Restaurant,2,,,"pancakes, unspecified; pork, bacon",,other or unknown type
2003,8,Florida,Norovirus Genogroup I,,Suspected,Restaurant,4,,,greek salad,,other or unknown type
2003,7,California,Other - Bacterium,,Suspected,Restaurant,5,0.0,0.0,,,other or unknown type
2003,7,California,Other - Bacterium,,Suspected,Other,2,0.0,0.0,,,
2003,6,North Carolina,,,,Unknown,10,0.0,0.0,,,
2003,7,North Carolina,Salmonella enterica,Heidelberg,Confirmed,Private,13,0.0,0.0,"tortilla, unspecified",egg,home/residence; Other
2003,3,Virginia,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,6,3.0,0.0,,,
2003,6,Arkansas,Salmonella enterica,Enteritidis,Confirmed,Prison/jail,29,1.0,0.0,,,
2003,7,Hawaii,Histamine,,Confirmed,Restaurant,8,0.0,0.0,"fish, mahi mahi",,other or unknown type
2003,3,Texas,Norovirus Genogroup I,,Confirmed,Hospital,53,,,,,
2003,4,Oregon,Norovirus Genogroup I,,Confirmed,Private,10,0.0,0.0,"hot dog, unspecified",,home/residence
2003,4,Oregon,Clostridium perfringens,,Suspected,Restaurant,17,0.0,0.0,,,other or unknown type
2002,4,Oregon,Salmonella enterica,Muenchen,Confirmed,Unknown,4,0.0,0.0,,,
2003,2,California,Bacillus cereus,,Suspected,Private,3,,,"ground beef, hamburger",,home/residence
2003,6,Michigan,Norovirus Genogroup I,,Confirmed,Restaurant,19,0.0,0.0,"beef/steak dish, other",beef,other or unknown type; Caterer (food prepared off-site from where served)
2003,7,Hawaii,Ciguatoxin,,Confirmed,Private,6,0.0,0.0,"fish, ulua, unspecified",,home/residence
2003,5,Oregon,Norovirus Genogroup I,,Confirmed,Private,19,0.0,0.0,,,home/residence; Caterer (food prepared off-site from where served)
2003,6,Oregon,Norovirus Genogroup I,,Confirmed,Restaurant,9,0.0,0.0,,,other or unknown type
2003,7,Oregon,,,,Restaurant,8,0.0,0.0,,,other or unknown type; Private home/residence
2003,8,Alabama,,,,Restaurant,2,,,"steak, prime rib; house salad",,other or unknown type
2003,8,Florida,Norovirus Genogroup I,,Confirmed,Long-term,16,,,"banana, unspecified; cantaloupe; pineapple, unspecified",,care/nursing home/assisted living facility
2003,9,Florida,Salmonella enterica,,Confirmed,Grocery,3,,,"chicken, roasted",,store
